"species","Long","Lat","Family","FAO_AREA","Year"
"331","Alertichthys blacki",171.9617,-52.9958,"Congiopodidae"," 81",1985
"332","Alertichthys blacki",168.7008,-47.8763,"Congiopodidae"," 81",1996
"333","Alertichthys blacki",179.1992,-48.2123,"Congiopodidae"," 81",2001
"334","Alertichthys blacki",178.6043,-47.9793,"Congiopodidae"," 81",2001
"335","Alertichthys blacki",170.08,-51.83,"Congiopodidae"," 81",2011
"336","Alertichthys blacki",170.165,-52.9685,"Congiopodidae"," 81",1998
"337","Alertichthys blacki",167.9598,-50.4318,"Congiopodidae"," 81",1995
"338","Alertichthys blacki",170.5642,-52.3323,"Congiopodidae"," 81",1990
"339","Alertichthys blacki",169.922,-51.0533,"Congiopodidae"," 81",1994
"340","Alertichthys blacki",170.5107,-52.0173,"Congiopodidae"," 81",1994
"341","Alertichthys blacki",170.244,-51.8942,"Congiopodidae"," 81",2000
"342","Alertichthys blacki",179.8642,-48.075,"Congiopodidae"," 81",1981
"343","Alertichthys blacki",178.6707,-48.0352,"Congiopodidae"," 81",1999
"344","Alertichthys blacki",170.3515,-52.012,"Congiopodidae"," 81",2004
